"id";"area";"dificultad";"tiempo"
538;"Biología";"Media";85,7902277866801
538;"Biología";"Alta";101,329288447936
539;"Computación";"Baja";86,9542137117625
539;"Computación";"Media";97,8483323016198
539;"Computación";"Alta";86,0814879172414
540;"Computación";"Baja";85,3702324299932
540;"Computación";"Media";84,3588046437101
540;"Computación";"Alta";97,2980792592244
541;"Computación";"Baja";100,475253491417
541;"Computación";"Media";93,5785049521293
541;"Computación";"Alta";101,131312188941
542;"Arquitectura";"Baja";95,8500417698776
542;"Arquitectura";"Media";93,231084309352
542;"Arquitectura";"Alta";107,133220062714
543;"Biología";"Baja";85,0710904579103
543;"Biología";"Media";92,2469163821655
543;"Biología";"Alta";97,0467827953899
544;"Economía";"Baja";102,987900122838
544;"Economía";"Media";87,8828561110791
544;"Economía";"Alta";81,2490061195541
545;"Economía";"Baja";81,1254817967564
545;"Economía";"Media";84,2226536547966
545;"Economía";"Alta";105,39282629796
546;"Literatura";"Baja";91,3759825551795
546;"Literatura";"Media";85,3178109884095
546;"Literatura";"Alta";90,2704479108215
547;"Literatura";"Baja";82,1467726265704
547;"Literatura";"Media";82,6931904108685
547;"Literatura";"Alta";101,390668993213
548;"Arquitectura";"Baja";93,5779929382338
548;"Arquitectura";"Media";87,7514449560158
548;"Arquitectura";"Alta";110,132848658206
549;"Economía";"Baja";92,6501588120325
549;"Economía";"Media";95,4891292642977
549;"Economía";"Alta";94,8898950191439
550;"Leyes";"Baja";77,5006599350255
550;"Leyes";"Media";98,3569121204304
550;"Leyes";"Alta";93,6428825977334
551;"Economía";"Baja";87,5306887933504
551;"Economía";"Media";98,2467742331362
551;"Economía";"Alta";90,1271766830282
552;"Matemáticas";"Baja";85,5420033035714
552;"Matemáticas";"Media";102,018347152574
552;"Matemáticas";"Alta";88,6768027810991
553;"Música";"Baja";83,4641383747543
553;"Música";"Media";89,572765404756
553;"Música";"Alta";93,4916691371747
554;"Música";"Baja";95,2962369370523
554;"Música";"Media";93,5284257078073
554;"Música";"Alta";103,058591853949
555;"Literatura";"Baja";96,0325100565872
555;"Literatura";"Media";96,3845710443173
555;"Literatura";"Alta";94,5289617988357
556;"Leyes";"Baja";82,3985451956297
556;"Leyes";"Media";78,921015782736
556;"Leyes";"Alta";95,2260793807786
557;"Química";"Baja";93,7825882664406
557;"Química";"Media";106,060717317214
557;"Química";"Alta";86,3480050930075
558;"Biología";"Baja";89,1422746563029
558;"Biología";"Media";87,0334585843849
558;"Biología";"Alta";94,1847911563834
559;"Literatura";"Baja";91,2008884903791
559;"Literatura";"Media";86,2445346920631
559;"Literatura";"Alta";88,118366363467
560;"Biología";"Baja";92,5966168098276
560;"Biología";"Media";90,0421240402985
560;"Biología";"Alta";94,4232867910116
561;"Leyes";"Baja";80,2999822687548
561;"Leyes";"Media";91,9663043835611
561;"Leyes";"Alta";93,3565040059676
562;"Matemáticas";"Baja";73,4945890261029
562;"Matemáticas";"Media";94,4060305900287
562;"Matemáticas";"Alta";104,406677899281
563;"Física";"Baja";97,4954423235177
563;"Física";"Media";91,2431258895674
563;"Física";"Alta";101,608345805745
564;"Psicología";"Baja";75,2073920849293
564;"Psicología";"Media";89,5125807035995
564;"Psicología";"Alta";93,7533203606934
565;"Computación";"Baja";89,0268328684947
565;"Computación";"Media";84,1519944195509
565;"Computación";"Alta";94,803825929567
566;"Arquitectura";"Baja";89,0482182242399
566;"Arquitectura";"Media";90,7926684556657
566;"Arquitectura";"Alta";93,615344905061
567;"Biología";"Baja";92,4454315660791
567;"Biología";"Media";78,8821448498397
567;"Biología";"Alta";92,4177107920713
568;"Economía";"Baja";86,5402220543236
568;"Economía";"Media";96,4878932543105
568;"Economía";"Alta";112,987965149746
569;"Literatura";"Baja";92,2280980249648
569;"Literatura";"Media";81,1361674997038
569;"Literatura";"Alta";82,5902435877685
570;"Psicología";"Baja";85,8044339567922
570;"Psicología";"Media";92,87065327865
570;"Psicología";"Alta";95,0063692357895
571;"Literatura";"Baja";85,3746737497526
571;"Literatura";"Media";86,1291072176673
571;"Literatura";"Alta";88,9349744986953
572;"Leyes";"Baja";84,23230764906
572;"Leyes";"Media";94,4865319965107
572;"Leyes";"Alta";89,4513010599156
573;"Psicología";"Baja";77,4190507140231
573;"Psicología";"Media";87,6299647708858
573;"Psicología";"Alta";82,9884200142464
574;"Leyes";"Baja";75,0502915819057
574;"Leyes";"Media";111,25005705222
574;"Leyes";"Alta";102,692460526613
575;"Leyes";"Baja";85,5434179297777
575;"Leyes";"Media";82,9954354553076
575;"Leyes";"Alta";82,5690397035628
576;"Literatura";"Baja";95,9504887266641
576;"Literatura";"Media";84,0040236957828
576;"Literatura";"Alta";114,081517829181
577;"Música";"Baja";89,8763871660527
577;"Música";"Media";94,4711246607473
577;"Música";"Alta";103,178997307802
578;"Arquitectura";"Baja";85,8592054810562
578;"Arquitectura";"Media";88,1646184491199
578;"Arquitectura";"Alta";92,6624038792442
579;"Biología";"Baja";91,4646280619506
579;"Biología";"Media";84,3545033248364
579;"Biología";"Alta";91,9658517794594
580;"Física";"Baja";79,6598065371646
580;"Física";"Media";80,6971645786292
580;"Física";"Alta";82,3283005870029
581;"Música";"Baja";81,7768938092336
581;"Música";"Media";87,7846334060784
581;"Música";"Alta";93,4627175365728
582;"Literatura";"Baja";87,037727755097
582;"Literatura";"Media";87,4947251553835
582;"Literatura";"Alta";103,119042325737
583;"Psicología";"Baja";97,4156725832585
583;"Psicología";"Media";69,2390934212404
583;"Psicología";"Alta";86,2445475942579
584;"Química";"Baja";84,9395436994101
584;"Química";"Media";97,0896236188887
584;"Química";"Alta";84,8974947396628
585;"Arquitectura";"Baja";84,2726074022837
585;"Arquitectura";"Media";81,7279883456676
585;"Arquitectura";"Alta";80,0556766407125
586;"Computación";"Baja";91,1340869893505
586;"Computación";"Media";80,4357357749943
586;"Computación";"Alta";84,9233395529077
587;"Química";"Baja";92,2908655223207
587;"Química";"Media";82,449290718228
587;"Química";"Alta";81,7042716349994
588;"Economía";"Baja";88,8118897506919
588;"Economía";"Media";82,672474551411
588;"Economía";"Alta";97,7610467391204
589;"Leyes";"Baja";82,4275272420378
589;"Leyes";"Media";87,5896832036698
589;"Leyes";"Alta";91,4258816330623
590;"Psicología";"Baja";88,6430839780793
590;"Psicología";"Media";78,8401087141205
590;"Psicología";"Alta";83,4764944143487
591;"Arquitectura";"Baja";94,7455410571914
591;"Arquitectura";"Media";92,5830039007564
591;"Arquitectura";"Alta";97,0652360087403
592;"Literatura";"Baja";82,1717158532527
592;"Literatura";"Media";84,6767671602654
592;"Literatura";"Alta";98,105712045256
593;"Leyes";"Baja";94,4859643743059
593;"Leyes";"Media";100,59907391031
593;"Leyes";"Alta";87,2267233221898
594;"Leyes";"Baja";96,3436658210292
594;"Leyes";"Media";115,215290175626
594;"Leyes";"Alta";83,5145027674687
595;"Química";"Baja";85,3558106377247
595;"Química";"Media";94,7682321386256
595;"Química";"Alta";108,30209084833
596;"Biología";"Baja";103,45619575437
596;"Biología";"Media";84,7578486764303
596;"Biología";"Alta";94,199630667119
597;"Música";"Baja";71,8224781687071
597;"Música";"Media";85,6330457865459
597;"Música";"Alta";92,1034354747428
598;"Literatura";"Baja";94,7883083936505
598;"Literatura";"Media";82,1586630429249
598;"Literatura";"Alta";95,1307815443835
599;"Matemáticas";"Baja";70,5612017847632
599;"Matemáticas";"Media";83,6463478494798
599;"Matemáticas";"Alta";104,530947024364
600;"Física";"Baja";95,0242472102526
600;"Física";"Media";95,7407483487876
600;"Física";"Alta";100,115694177061
601;"Física";"Baja";80,1955548613814
601;"Física";"Media";92,8839584824501
601;"Física";"Alta";96,6228128242997
602;"Leyes";"Baja";98,415347559545
602;"Leyes";"Media";89,2779749103335
602;"Leyes";"Alta";100,473397173145
603;"Leyes";"Baja";98,2415249449805
603;"Leyes";"Media";85,718272342496
603;"Leyes";"Alta";96,343645630038
604;"Biología";"Baja";82,6883770643518
604;"Biología";"Media";89,0801267854567
604;"Biología";"Alta";96,5287258263452
605;"Arquitectura";"Baja";81,1914956078159
605;"Arquitectura";"Media";76,6412491854597
605;"Arquitectura";"Alta";101,297493190162
606;"Química";"Baja";89,1835863484552
606;"Química";"Media";91,439173202762
606;"Química";"Alta";94,5188338128378
607;"Economía";"Baja";86,8329112509246
607;"Economía";"Media";91,2842805087678
607;"Economía";"Alta";91,6535699665059
608;"Química";"Baja";77,7241497557154
608;"Química";"Media";96,2403149220818
608;"Química";"Alta";78,5286233844483
609;"Literatura";"Baja";83,10531764614
609;"Literatura";"Media";82,9222826943343
609;"Literatura";"Alta";111,023618516831
610;"Física";"Baja";93,9173446905971
610;"Física";"Media";84,0419376886027
610;"Física";"Alta";80,2257670682225
611;"Economía";"Baja";89,2998171460637
611;"Economía";"Media";87,2687660783502
611;"Economía";"Alta";103,056693260039
612;"Biología";"Baja";92,5083574141287
612;"Biología";"Media";96,5363889317515
612;"Biología";"Alta";107,919299965029
613;"Física";"Baja";83,9532050175162
613;"Física";"Media";84,0259556839418
613;"Física";"Alta";95,1767923132476
614;"Biología";"Baja";79,9444171362656
614;"Biología";"Media";93,1836601507458
614;"Biología";"Alta";90,0434602686339
615;"Computación";"Baja";86,6592014791747
615;"Computación";"Media";84,6011123041747
615;"Computación";"Alta";91,3939982994677
616;"Matemáticas";"Baja";88,151904203069
616;"Matemáticas";"Media";91,5754750494294
616;"Matemáticas";"Alta";92,9627319766734
617;"Física";"Baja";85,0549638782463
617;"Física";"Media";84,0236422879229
617;"Física";"Alta";95,7452895943114
618;"Literatura";"Baja";91,1639856064228
618;"Literatura";"Media";83,7705904802076
618;"Literatura";"Alta";93,2786339311866
619;"Física";"Baja";74,6019626746919
619;"Física";"Media";72,5099098393094
619;"Física";"Alta";92,4164009469092
620;"Química";"Baja";93,4152044480726
620;"Química";"Media";86,0228245271915
620;"Química";"Alta";103,335318417673
621;"Literatura";"Baja";94,2170537321522
621;"Literatura";"Media";81,7447713190055
621;"Literatura";"Alta";111,778688916835
622;"Música";"Baja";72,3627011815522
622;"Música";"Media";87,6722244373803
622;"Música";"Alta";89,325211019759
623;"Matemáticas";"Baja";73,2889836549906
623;"Matemáticas";"Media";73,2461978701533
623;"Matemáticas";"Alta";90,5846154872741
624;"Arquitectura";"Baja";99,2833797892236
624;"Arquitectura";"Media";81,9950915688364
624;"Arquitectura";"Alta";88,8545751304392
625;"Matemáticas";"Baja";71,2273869678997
625;"Matemáticas";"Media";94,3754572836177
625;"Matemáticas";"Alta";104,048272968881
626;"Matemáticas";"Baja";97,4950823601149
626;"Matemáticas";"Media";90,5898659404327
626;"Matemáticas";"Alta";104,040233962327
627;"Leyes";"Baja";87,0419240211218
627;"Leyes";"Media";87,7475970960041
627;"Leyes";"Alta";92,9671047910146
628;"Matemáticas";"Baja";75,0824895779867
628;"Matemáticas";"Media";82,3732891212893
628;"Matemáticas";"Alta";99,6838094333473
629;"Biología";"Baja";92,9062767683022
629;"Biología";"Media";88,0199610560703
629;"Biología";"Alta";97,0861954596297
630;"Leyes";"Baja";79,7543335860603
630;"Leyes";"Media";100,408385884202
630;"Leyes";"Alta";105,216140312756
631;"Física";"Baja";92,7603300141023
631;"Física";"Media";92,1803040307514
631;"Física";"Alta";94,8404113903794
632;"Arquitectura";"Baja";79,0730637010478
632;"Arquitectura";"Media";93,2572206856616
632;"Arquitectura";"Alta";100,062124510733
633;"Computación";"Baja";98,4216209713841
633;"Computación";"Media";82,7213681057662
633;"Computación";"Alta";96,4112718954032
634;"Literatura";"Baja";77,0423202652598
634;"Literatura";"Media";83,714528324718
634;"Literatura";"Alta";94,5377582596188
635;"Química";"Baja";82,4195262289809
635;"Química";"Media";95,4116998941163
635;"Química";"Alta";77,8853606643984
636;"Biología";"Baja";93,9185253712188
636;"Biología";"Media";78,9939140952155
636;"Biología";"Alta";99,0505822910208
637;"Biología";"Baja";89,8763956677534
637;"Biología";"Media";85,8111244381221
637;"Biología";"Alta";84,9296584764768
638;"Química";"Baja";85,0850308017991
638;"Química";"Media";102,603738701428
638;"Química";"Alta";96,6041199297709
639;"Arquitectura";"Baja";94,2982689288504
639;"Arquitectura";"Media";79,580508136581
639;"Arquitectura";"Alta";111,406560018833
640;"Música";"Baja";83,465475783366
640;"Música";"Media";85,6980581559789
640;"Música";"Alta";102,139046529482
641;"Biología";"Baja";99,3595135930165
641;"Biología";"Media";88,2515926633061
641;"Biología";"Alta";103,84190034349
642;"Literatura";"Baja";83,1020542585441
642;"Literatura";"Media";87,4259917724739
642;"Literatura";"Alta";94,6711490187442
643;"Química";"Baja";87,7582211678662
643;"Química";"Media";93,9661774811892
643;"Química";"Alta";79,90639813237
644;"Computación";"Baja";85,9762652801256
644;"Computación";"Media";107,101813349752
644;"Computación";"Alta";97,8281778049577
645;"Literatura";"Baja";99,8581018528115
645;"Literatura";"Media";82,336857234133
645;"Literatura";"Alta";103,366879309813
646;"Psicología";"Baja";85,028607184712
646;"Psicología";"Media";79,5636355917149
646;"Psicología";"Alta";94,859724502912
647;"Música";"Baja";95,9181184752328
647;"Música";"Media";90,805547316823
647;"Música";"Alta";95,3894359306545
648;"Física";"Baja";84,3278615593765
648;"Física";"Media";86,7979118736448
648;"Física";"Alta";90,7960276373953
649;"Arquitectura";"Baja";96,6978521138239
649;"Arquitectura";"Media";85,3253747641383
649;"Arquitectura";"Alta";109,415850683119
650;"Leyes";"Baja";68,8481831417853
650;"Leyes";"Media";74,1959981596998
650;"Leyes";"Alta";76,5553352873027
651;"Psicología";"Baja";85,3136768278836
651;"Psicología";"Media";100,633767169333
651;"Psicología";"Alta";98,7419826587999
652;"Química";"Baja";96,5801879664902
652;"Química";"Media";101,563541531333
652;"Química";"Alta";71,7109302022977
653;"Economía";"Baja";84,1052503296192
653;"Economía";"Media";102,07539431827
653;"Economía";"Alta";81,5080169277379
654;"Leyes";"Baja";78,6613595793594
654;"Leyes";"Media";78,4122541367787
654;"Leyes";"Alta";100,283565636627
655;"Psicología";"Baja";86,1249354449351
655;"Psicología";"Media";81,1143066545557
655;"Psicología";"Alta";86,2524533332904
656;"Música";"Baja";83,9062077649126
656;"Música";"Media";81,6972192514571
656;"Música";"Alta";90,1687289715591
657;"Computación";"Baja";89,2712903815771
657;"Computación";"Media";95,2470111071245
657;"Computación";"Alta";99,725297628046
658;"Literatura";"Baja";90,396915880806
658;"Literatura";"Media";99,2559202219797
658;"Literatura";"Alta";83,8644968911951
659;"Música";"Baja";76,3466059292516
659;"Música";"Media";87,1163015026632
659;"Música";"Alta";96,0544246696535
660;"Psicología";"Baja";86,98053287284
660;"Psicología";"Media";80,0782777216979
660;"Psicología";"Alta";86,0031524750563
661;"Biología";"Baja";79,6810315786064
661;"Biología";"Media";93,6700661850563
661;"Biología";"Alta";105,405874056161
662;"Leyes";"Baja";84,2530159522224
662;"Leyes";"Media";105,687064210069
662;"Leyes";"Alta";88,7610053892729
663;"Arquitectura";"Baja";80,1249577143941
663;"Arquitectura";"Media";84,091876647999
663;"Arquitectura";"Alta";106,122437800578
664;"Música";"Baja";81,8377672527891
664;"Música";"Media";93,469979922045
664;"Música";"Alta";98,2598124157774
665;"Literatura";"Baja";85,1347420262361
665;"Literatura";"Media";100,589183086332
665;"Literatura";"Alta";102,772266482039
666;"Economía";"Baja";93,5514595890318
666;"Economía";"Media";86,3708566659235
666;"Economía";"Alta";100,668550294076
667;"Leyes";"Baja";96,6070517060508
667;"Leyes";"Media";96,9429520214915
667;"Leyes";"Alta";108,052325522541
668;"Matemáticas";"Baja";91,5517083742194
668;"Matemáticas";"Media";78,7151662148953
668;"Matemáticas";"Alta";96,1854283336088
669;"Psicología";"Baja";80,5120904639917
669;"Psicología";"Media";87,5539597717212
669;"Psicología";"Alta";84,1346793552441
670;"Matemáticas";"Baja";79,8806016877969
670;"Matemáticas";"Media";99,7749081764613
670;"Matemáticas";"Alta";83,3834007336099
671;"Música";"Baja";97,5998756796856
671;"Música";"Media";81,7518288615291
671;"Música";"Alta";93,3373201589611
672;"Música";"Baja";85,680170968895
672;"Música";"Media";102,322665538769
672;"Música";"Alta";95,6373479768666
673;"Química";"Baja";91,5605529963007
673;"Química";"Media";106,819559648581
673;"Química";"Alta";100,028059511682
674;"Leyes";"Baja";79,9713377012336
674;"Leyes";"Media";94,3547760701619
674;"Leyes";"Alta";97,7327234533232
675;"Computación";"Baja";82,8590491958698
675;"Computación";"Media";94,7278328274521
675;"Computación";"Alta";85,9396817281279
676;"Computación";"Baja";77,8848373837055
676;"Computación";"Media";87,1353465722066
676;"Computación";"Alta";94,4143360609901
677;"Literatura";"Baja";98,9341651676755
677;"Literatura";"Media";81,1545897573052
677;"Literatura";"Alta";105,98550102739
678;"Literatura";"Baja";106,703824569855
678;"Literatura";"Media";78,4094433597037
678;"Literatura";"Alta";99,9513401023174
679;"Biología";"Baja";74,0372962597183
679;"Biología";"Media";87,2663427485723
679;"Biología";"Alta";94,5967051568315
680;"Música";"Baja";87,4982483730863
680;"Música";"Media";93,4417777428086
680;"Música";"Alta";107,174617677478
681;"Música";"Baja";87,7369330045606
681;"Música";"Media";88,4989319827477
681;"Música";"Alta";107,41380013007
682;"Música";"Baja";85,7207392150444
682;"Música";"Media";98,8968816348546
682;"Música";"Alta";83,9462258207487
683;"Arquitectura";"Baja";81,7696955211739
683;"Arquitectura";"Media";83,3866890296064
683;"Arquitectura";"Alta";96,1663401587821
684;"Computación";"Baja";80,6834750003983
684;"Computación";"Media";75,3622805815497
684;"Computación";"Alta";86,7420352443737
685;"Psicología";"Baja";87,239278520984
685;"Psicología";"Media";82,3133914402908
685;"Psicología";"Alta";94,7228470648512
686;"Biología";"Baja";91,0625937420666
686;"Biología";"Media";81,2213656391715
686;"Biología";"Alta";94,7948468939457
687;"Arquitectura";"Baja";92,7573179817657
687;"Arquitectura";"Media";90,9298033986074
687;"Arquitectura";"Alta";102,584784270096
688;"Psicología";"Baja";88,0806281365456
688;"Psicología";"Media";89,7337688606115
688;"Psicología";"Alta";99,8573838566897
689;"Química";"Baja";90,3302377084624
689;"Química";"Media";101,062015026399
689;"Química";"Alta";91,2810928826492
690;"Arquitectura";"Baja";83,7490764205072
690;"Arquitectura";"Media";92,3809071811187
690;"Arquitectura";"Alta";91,4680046760175
691;"Química";"Baja";81,6684865455088
691;"Química";"Media";98,6635558699188
691;"Química";"Alta";91,7070953913234
692;"Música";"Baja";79,9708319354832
692;"Música";"Media";76,0873760443233
692;"Música";"Alta";111,188316526905
693;"Física";"Baja";90,823841366812
693;"Física";"Media";95,2521028508483
693;"Física";"Alta";87,350133462462
694;"Física";"Baja";85,985110617162
694;"Física";"Media";86,3611335238374
694;"Física";"Alta";106,587953226586
695;"Arquitectura";"Baja";90,3780088585261
695;"Arquitectura";"Media";88,6770417497576
695;"Arquitectura";"Alta";94,4689808257173
696;"Leyes";"Baja";92,764436561115
696;"Leyes";"Media";82,9117055013879
696;"Leyes";"Alta";89,2480021889537
697;"Leyes";"Baja";86,7334690932183
697;"Leyes";"Media";91,2258391526379
697;"Leyes";"Alta";90,4520929363185
698;"Literatura";"Baja";82,3508925060629
698;"Literatura";"Media";98,4586091348301
698;"Literatura";"Alta";86,2516821920348
699;"Leyes";"Baja";83,9663643524693
699;"Leyes";"Media";76,7732364150384
699;"Leyes";"Alta";95,4265083492272
700;"Física";"Baja";85,9011975522373
700;"Física";"Media";86,6065602981317
700;"Física";"Alta";97,5620311410566
701;"Física";"Baja";103,250298324913
701;"Física";"Media";90,1685329917948
701;"Física";"Alta";90,5788357154474
702;"Música";"Baja";81,180509278261
702;"Música";"Media";73,2869454334412
702;"Música";"Alta";94,0683101231584
703;"Biología";"Baja";88,0612937578799
703;"Biología";"Media";91,7725037354894
703;"Biología";"Alta";104,419384981923
704;"Matemáticas";"Baja";78,3610911533344
704;"Matemáticas";"Media";79,8917232521808
704;"Matemáticas";"Alta";91,4702487227568
705;"Química";"Baja";84,5650054292946
705;"Química";"Media";90,5507279537304
705;"Química";"Alta";83,5681752322385
706;"Física";"Baja";79,6048414108126
706;"Física";"Media";73,803917466335
706;"Física";"Alta";91,7901061976603
707;"Matemáticas";"Baja";79,0292887697684
707;"Matemáticas";"Media";98,3953794712796
707;"Matemáticas";"Alta";91,2749173928646
708;"Computación";"Baja";85,578368662688
708;"Computación";"Media";82,9908972688395
708;"Computación";"Alta";98,0979362726704
709;"Leyes";"Baja";70,2538428115325
709;"Leyes";"Media";96,5712308669795
709;"Leyes";"Alta";104,933691475505
710;"Literatura";"Baja";91,3224706339109
710;"Literatura";"Media";80,0880102140443
710;"Literatura";"Alta";101,655726322136
711;"Literatura";"Baja";85,5843695977572
711;"Literatura";"Media";94,3392728678081
711;"Literatura";"Alta";88,2392763695765
712;"Música";"Baja";81,493528091604
712;"Música";"Media";84,6936890740004
712;"Música";"Alta";95,0838775959736
713;"Biología";"Baja";93,7326339984101
713;"Biología";"Media";87,0805571642022
713;"Biología";"Alta";103,668246102343
714;"Leyes";"Baja";79,4306039704105
714;"Leyes";"Media";85,6493476896757
714;"Leyes";"Alta";91,8216438537787
715;"Economía";"Baja";93,5989206655798
715;"Economía";"Media";79,6632100974704
715;"Economía";"Alta";91,8423210657104
716;"Química";"Baja";95,1531060346005
716;"Química";"Media";84,8584953247486
716;"Química";"Alta";88,4510680685298
717;"Física";"Baja";76,1589087128724
717;"Física";"Media";83,6425616594675
717;"Física";"Alta";102,463288122994
718;"Computación";"Baja";94,8841962207896
718;"Computación";"Media";96,7174096939004
718;"Computación";"Alta";82,0143094341088
719;"Computación";"Baja";94,8679433939133
719;"Computación";"Media";97,7652613460845
719;"Computación";"Alta";95,9813244367695
720;"Biología";"Baja";72,9669721478232
720;"Biología";"Media";104,757256469351
720;"Biología";"Alta";94,6270141834005
721;"Psicología";"Baja";87,3034181753248
721;"Psicología";"Media";91,9201232639781
721;"Psicología";"Alta";79,5094628497966
722;"Biología";"Baja";94,6784016394937
722;"Biología";"Media";96,0080432978516
722;"Biología";"Alta";91,0225752513885
723;"Economía";"Baja";93,4436097745482
723;"Economía";"Media";94,0037384642275
723;"Economía";"Alta";94,7836683124278
724;"Computación";"Baja";94,0705990035828
724;"Computación";"Media";83,1796994101282
724;"Computación";"Alta";100,611595446979
725;"Biología";"Baja";94,9564554183805
725;"Biología";"Media";86,7115155079747
725;"Biología";"Alta";95,5456565124612
726;"Economía";"Baja";85,2021801656
726;"Economía";"Media";79,1431451194131
726;"Economía";"Alta";98,7022292163951
727;"Literatura";"Baja";95,2603904695438
727;"Literatura";"Media";80,5748203699249
727;"Literatura";"Alta";93,6711033609089
728;"Leyes";"Baja";85,9315708294789
728;"Leyes";"Media";79,9402531952817
728;"Leyes";"Alta";91,5755977040026
729;"Arquitectura";"Baja";93,9082561652426
729;"Arquitectura";"Media";90,2220804082642
729;"Arquitectura";"Alta";84,607721533709
730;"Física";"Baja";73,8492168969435
730;"Física";"Media";78,663325232057
730;"Física";"Alta";82,5684547804072
731;"Física";"Baja";89,2857184851347
731;"Física";"Media";88,6698900586988
731;"Física";"Alta";98,8502383308678
732;"Economía";"Baja";79,9523448612527
732;"Economía";"Media";79,2859273047379
732;"Economía";"Alta";88,2389473747209
733;"Física";"Baja";83,709577720165
733;"Física";"Media";86,0045730422348
733;"Física";"Alta";92,5611148063993
734;"Arquitectura";"Baja";100,976620268857
734;"Arquitectura";"Media";89,1463633683673
734;"Arquitectura";"Alta";97,7944108026641
735;"Literatura";"Baja";96,7229975517264
735;"Literatura";"Media";74,3496025733149
735;"Literatura";"Alta";96,2189143858348
736;"Literatura";"Baja";93,8068179564462
736;"Literatura";"Media";84,5146774093517
736;"Literatura";"Alta";90,6941135446841
737;"Literatura";"Baja";75,8196863574099
737;"Literatura";"Media";82,6624237275419
737;"Literatura";"Alta";107,140408130086
738;"Arquitectura";"Baja";99,0931733765624
738;"Arquitectura";"Media";85,7829164912829
738;"Arquitectura";"Alta";99,2394221447334
739;"Física";"Baja";92,9464380989423
739;"Física";"Media";82,6987913269206
739;"Física";"Alta";92,3580894171385
740;"Música";"Baja";76,3978553491645
740;"Música";"Media";104,02194064976
740;"Música";"Alta";113,399942644787
741;"Leyes";"Baja";84,0518926015098
741;"Leyes";"Media";99,7214649511905
741;"Leyes";"Alta";87,9683702694164
742;"Literatura";"Baja";85,2991301772421
742;"Literatura";"Media";84,0812640846916
742;"Literatura";"Alta";94,8407090659463
743;"Matemáticas";"Baja";81,6442710567515
743;"Matemáticas";"Media";88,4762316679486
743;"Matemáticas";"Alta";94,1901205893777
744;"Computación";"Baja";86,737818650468
744;"Computación";"Media";89,9659225963978
744;"Computación";"Alta";104,003828349634
745;"Música";"Baja";78,0715459814163
745;"Música";"Media";77,5177711770113
745;"Música";"Alta";102,69622686558
746;"Computación";"Baja";82,4216675545255
746;"Computación";"Media";85,6840827578595
746;"Computación";"Alta";84,1378028316051
747;"Economía";"Baja";97,9605812514187
747;"Economía";"Media";78,4230918663954
747;"Economía";"Alta";89,2726765024546
748;"Psicología";"Baja";83,2681138990466
748;"Psicología";"Media";92,2416813209215
748;"Psicología";"Alta";90,8956343213165
749;"Matemáticas";"Baja";88,4274072366275
749;"Matemáticas";"Media";88,8045553274775
749;"Matemáticas";"Alta";97,3031456582166
750;"Economía";"Baja";85,648268164737
750;"Economía";"Media";86,96366641429
750;"Economía";"Alta";81,9000365498155
751;"Leyes";"Baja";76,6218194158178
751;"Leyes";"Media";72,6831661851665
751;"Leyes";"Alta";107,369703952299
752;"Música";"Baja";87,6533811020417
752;"Música";"Media";85,1564576857923
752;"Música";"Alta";78,0553272107744
753;"Arquitectura";"Baja";81,2113527454791
753;"Arquitectura";"Media";94,7072383123994
753;"Arquitectura";"Alta";96,4399501016528
754;"Leyes";"Baja";89,7999415466573
754;"Leyes";"Media";94,0160701552851
754;"Leyes";"Alta";96,8551178559801
755;"Leyes";"Baja";92,6323371035823
755;"Leyes";"Media";104,401321460614
755;"Leyes";"Alta";98,9137823062089
756;"Computación";"Baja";92,7329495455493
756;"Computación";"Media";83,295615086817
756;"Computación";"Alta";103,299415960768
757;"Biología";"Baja";95,6911135045544
757;"Biología";"Media";98,3092403808807
757;"Biología";"Alta";99,2943076116725
758;"Física";"Baja";87,9057728218408
758;"Física";"Media";89,6228211929859
758;"Física";"Alta";92,9969496860408
759;"Biología";"Baja";93,066745630359
759;"Biología";"Media";94,0433281639337
759;"Biología";"Alta";95,4773546977831
760;"Arquitectura";"Baja";81,8764377756807
760;"Arquitectura";"Media";96,5267865627217
760;"Arquitectura";"Alta";94,8538283544572
761;"Música";"Baja";84,7287318849578
761;"Música";"Media";86,4432971177557
761;"Música";"Alta";90,4188862184738
762;"Literatura";"Baja";93,4724855105013
762;"Literatura";"Media";78,3530751858267
762;"Literatura";"Alta";91,3948516637659
763;"Leyes";"Baja";86,6483486860766
763;"Leyes";"Media";90,1409140052422
763;"Leyes";"Alta";85,8121489451427
764;"Leyes";"Baja";77,6142597149974
764;"Leyes";"Media";97,4855075725227
764;"Leyes";"Alta";81,0390223810809
765;"Computación";"Baja";89,0936459529155
765;"Computación";"Media";94,0467365730868
765;"Computación";"Alta";88,9456018415941
766;"Computación";"Baja";98,5937380062945
766;"Computación";"Media";84,9339579442763
766;"Computación";"Alta";93,5143573624948
767;"Computación";"Baja";86,3786612694558
767;"Computación";"Media";77,1190680679083
767;"Computación";"Alta";95,7784014299648
768;"Química";"Baja";77,4338116736873
768;"Química";"Media";93,3382632124201
768;"Química";"Alta";98,0161836282737
769;"Literatura";"Baja";79,7478022173419
769;"Literatura";"Media";84,2823843311977
769;"Literatura";"Alta";84,3943318752531
770;"Leyes";"Baja";87,2754422355593
770;"Leyes";"Media";104,134217659353
770;"Leyes";"Alta";101,432515714932
771;"Computación";"Baja";90,5970794830233
